Anio;Codigo_Biblioteca_REBIUN;Biblioteca;Eje;Nombre_Eje;Apartado;Nombre_Apartado;Codigo_REBIUN;Codigo_Tecnico;Indicador;Valor
2020;31;IE Universidad;5;Colecciones;5.1;Monografías en papel;5.1.3.2;NMONPDONAT;Por donativo o intercambio;406
2020;31;IE Universidad;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.1;NTMONAUDIONOLIB;Títulos de audiovisuales y material no librario;2600
2020;31;IE Universidad;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.2;NITEMONAUDIONOLIB;Ítems de audiovisuales y material no librario;2600
2020;31;IE Universidad;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3;NMAUDIONOLIBINGRES;Ítems de audiovisuales y material no librario ingresados e informatizados durante el año en curso;137
2020;31;IE Universidad;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.1;NMONAUDIONOLIBCOMPRA;Por compra;129
2020;31;IE Universidad;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.3;NMONAUDIONOLIBDONAT;Por donativo o intercambio;8
2020;31;IE Universidad;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.1;NTITPPPAPEL;Títulos de publicaciones periódicas en papel;207
2020;31;IE Universidad;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2;NTITPPPVIVA;Títulos de publicaciones periódicas en papel en curso de recepción (vivas);118
2020;31;IE Universidad;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.1;NTITPPPCOMPRA;Títulos de publicaciones periódicas en papel ingresadas por compra;117
2020;31;IE Universidad;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.2;NTITPPPDONAT;Títulos de publicaciones periódicas en papel ingresadas por donativo o intercambio;1
2020;31;IE Universidad;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.3;NTITPPPMUERTA;Títulos de publicaciones periódicas en papel muertas;89
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.1;NMONPAGOLIC;Monografías electrónicas de pago;2908839
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.2;NPPPAGOLIC;Publicaciones periódicas electrónicas de pago;170187
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.3;NBBDDPAGOLIC;Bases de datos de pago;154
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.4;NOBDIGREPOSITORIO;Total de objetos digitales en el repositorio institucional en acceso abierto;79900
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.4.1;NODOCINVGREPOSITORIO;Total de documentos de investigación en el repositorio institucional en acceso abierto;67961
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.4.2;NOTESDOCTREPOSITORIO;Total de tesis doctorales en el repositorio institucional en acceso abierto;819
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.4.3;NOTRABACADREPOSITO;Total de trabajos académicos (trabajos fin de grado y fin de máster) en el repositorio institucional en acceso abierto;819
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.4.4;NOMATDOCENREPOSITO;Total de materiales docentes y objetos de aprendizaje en el repositorio institucional en acceso abierto;831
2020;31;IE Universidad;5;Colecciones;5.4;Recursos electrónicos;5.4.4.5;NOPATRIMBIBREPOSITO;Total de documentos del Patrimonio bibliográfico y documental, digitalizados y depositados en el repositorio institucional en acceso abierto;
2020;31;IE Universidad;5;Colecciones;5.5;Títulos informatizados en el año;5.5;NTITINFORANYO;Títulos informatizados en el año;870
2020;31;IE Universidad;5;Colecciones;5.6;Total de títulos informatizados;5.6;NTOTALTITINFOR;Total de títulos informatizados;2908839
2020;31;IE Universidad;5;Colecciones;5.7;Total de ítems informatizados;5.7;NTOTALITEMINFOR;Total de ítems informatizados;2908839
2020;31;IE Universidad;5;Colecciones;5.8;Total de ítems no informatizados;5.8;NTOTALITEMINFORNOCAT;Total de ítems no informatizados;
2020;31;IE Universidad;5;Colecciones;5.9;Fondo antiguo;5.9.1;NTOTALMANUSC;Total de manuscritos;255
2020;31;IE Universidad;5;Colecciones;5.9;Fondo antiguo;5.9.2;NTOTALINCUNA;Total de incunables;
2020;31;IE Universidad;5;Colecciones;5.9;Fondo antiguo;5.9.3;NTOTALIMPI;Total de impresos 1501-1800;0
2020;31;IE Universidad;5;Colecciones;5.9;Fondo antiguo;5.9.4;NTOTALIMPII;Total de impresos 1801-1900;0
2020;31;IE Universidad;6;Servicios;6.1;Uso de instalaciones;6.1.1;NDIASABANYO;Días de apertura anual;307
2020;31;IE Universidad;6;Servicios;6.1;Uso de instalaciones;6.1.2;NDIASABSEM;Horas de apertura semanal;85
2020;31;IE Universidad;6;Servicios;6.1;Uso de instalaciones;6.1.3;NENTRADBIBLIO;Número de entradas a las bibliotecas;188902
2020;31;IE Universidad;6;Servicios;6.2;Préstamos domiciliarios;6.2;NPRESTDOMIC;Préstamos domiciliarios;3673
2020;31;IE Universidad;6;Servicios;6.2;Préstamos domiciliarios;6.2.1;NPRESTUSUARIO;Préstamos a usuarios propios y usuarios externos registrados;3646
2020;31;IE Universidad;6;Servicios;6.2;Préstamos domiciliarios;6.2.2;NPRESTCONSORC;Préstamos a usuarios consorciados;27
2020;31;IE Universidad;6;Servicios;6.3;Visitas a la web de la biblioteca;6.3;NVISITASWEB;Visitas a la web de la biblioteca (incluidas Guías temáticas de producción propia);460887
2020;31;IE Universidad;6;Servicios;6.4;Consultas al catálogo de la biblioteca;6.4;NCONSULTASCATALOG;Consultas al catálogo de la biblioteca;517014
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1;NCONSULRECPAGO;Búsquedas en recursos electrónicos de pago o con licencia;815436
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.1;NCONSULRECPAGOCOUNT;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año:datos Counter;281733
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2;NCONSULRECPAGNOCOUNT;Búsquedas o sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos NO Counter;533703
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.1;NCONRECPAGNOCOUNTBS;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;251933
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.2;NCONRECPAGNOCOUNTSS;Sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;281770
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2;NDOCDESCARGPAGO;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año;807677
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1;NDOCDESCARGPAGOCOUNT;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año: datos counter;568508
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1;NVISDESREVCOUNT;Vistas y descargas del texto completo de artículos de revista: datos Counter;221070
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.1;NVISDESREVCOUNTPAG;Vistas y descargas del texto completo de artículos de revistas de pago: datos Counter;143984
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.2;NVISDESREVCOUNTOP;Vistas y descargas del texto completo de artículos de revistas de open access: datos Counter;77086
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.1;NCURSOSIMPART;Número de cursos impartidos;176
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2;NVISDESLIBRCOUNT;Vistas y descargas del texto completo de libros electrónicos: datos Counter;243981
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.1.1;NCURSOSREG;Formación reglada;0
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.1;NVISDESLIBRCOUNTPAG;Vistas y descargas del texto completo de libros de pago: datos Counter;143984
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.1.2;NCURSOSNOREG;Formación no reglada;176
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.2;NVISDESLIBRCOUNTOP;Vistas y descargas del texto completo de libros open access: datos Counter;99997
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.3;NVISDESDISTCOUNT;Vistas y descargas del texto completo de tipologías de datos (Data type) distintas de libros y revistas: datos Counter;103457
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.2;NHORASFORM;Número de horas impartidas;176
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.2.1;NHORASFORMREG;Número de horas de formación reglada;0
2020;31;IE Universidad;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2;NDOCDESCARPAGNOCOUNT;Vistas y descargas de documentos descargados de los recursos electrónicos: datos NO Counter;239169
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.2.2;NHORASFORMNOREG;Número de horas de formación no reglada;176
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.3;NASISTENTESFORM;Número de asistentes a la formación;5000
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1;NASISTFORMREG;Asistentes a formación reglada;0
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2;NASISTFORMNOREG;Asistentes a formación no reglada;5000
2020;31;IE Universidad;6;Servicios;6.6;Formación de personas usuarias;6.6.4;NMATFORM;Materiales formativos;35
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1;NPETICPOSITIV;Biblioteca como centro solicitante. Total de solicitudes [positivas] de copias y préstamos pedidas a otros centros;4380
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.1;NSOLNACIONAL;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas nacionales;550
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.2;NSOLEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas extranjeras;550
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.3;NSOLPRESTNAC;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos nacionales;1280
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.4;NSOLPRESTEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos extranjeras;2000
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2;NTOTALPETNAC;Biblioteca como centro proveedor.Total de peticiones [positivas] de copias y préstamos servidas a bibliotecas nacionales;1584
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.1;NPETNACIONAL;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas nacionales;689
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.2;NPETEXTRANJ;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas extranjeras;780
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.3;NPETPRESTNAC;Biblioteca como centro proveedor. Peticiones de préstamo servidas [positivas] a bibliotecas nacionales;895
2020;31;IE Universidad;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.4;NPETPRESTEXTRANJ;Biblioteca como centro proveedor. Peticiones de préstamos servidas [positivas] a bibliotecas extranjeras;854
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1;GASTORECINFO;Gasto en recursos de información;1042832.98
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1.1;GASTOMONPAPEL;Gasto dedicado a la compra de monografías en papel;27158.55
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1.2;GASTOMAUDIOYNOLIB;Gasto dedicado a la compra de audiovisuales y material no librario;1468.9
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1.3;GASTOPPPAPEL;Gasto dedicado a la suscripción de publicaciones periódicas en papel;83177.52
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1.4;GASTOMONELECPAGO;Gasto dedicado a monografías electrónicas de pago;56207.47
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1.5;GASTOPPELECPAGO;Gasto dedicado a publicaciones periódicas electrónicas de pago;139384.99
2020;31;IE Universidad;9;Gasto;9.1;Gasto en recursos de información (€);9.1.6;GASTOBBDDPAGO;Gasto dedicado a bases de datos de pago;735435.55
2020;31;IE Universidad;9;Gasto;9.2;Gasto en información electrónica;9.2;GASTOINFOELECT;Gasto en información electrónica;931028.01
2020;31;IE Universidad;9;Gasto;9.3;Porcentaje del gasto en fondo bibliográfico a cargo de financiación externa;9.3;PGASTOFINEXT;Porcentaje del gasto en fondo bibliográfico a cargo de financiación externa de la universidad;0
2020;31;IE Universidad;9;Gasto;9.4;Coste total del personal (€);9.4;COSTETOTPERS;Coste total del personal;0
2020;31;IE Universidad;9;Gasto;9.4;Coste total del personal (€);9.4.1;COSTEBIBPROFES;Coste de bibliotecarios;
2020;31;IE Universidad;9;Gasto;9.4;Coste total del personal (€);9.4.2;COSTEAUXBIB;Coste de auxiliares de biblioteca;
2020;31;IE Universidad;9;Gasto;9.4;Coste total del personal (€);9.4.3;COSTEBECAESTUD;Coste de estudiantes becarios y asimilados;0
2020;31;IE Universidad;9;Gasto;9.4;Coste total del personal (€);9.4.4;COSTEPERSESP;Coste del personal especializado;
2020;31;IE Universidad;9;Gasto;9.4;Coste total del personal (€);9.4.5;COSTEPERSADMIN;Coste del personal administrativo;
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.1;Personas usuarias propias;1.1;NUSUARIOPROP;Usuarios propios;6680
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.2;Estudiantes;1.2;NESTUDIANTES;Estudiantes;6020
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.2;Estudiantes;1.2.1;NESTGRADO;Estudiantes de grado;4660
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.2;Estudiantes;1.2.2;NESTPOSGRADO;Estudiantes de posgrado;795
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.2;Estudiantes;1.2.3;NESTITPROP;Estudiantes de títulos propios y otros;565
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.3;Docentes;1.3;NDOCENTES;Docentes;512
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.3;Docentes;1.3.1;NPDICOMPLETA;Docentes con dedicación completa;388
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.3;Docentes;1.3.2;NPDIPARCIAL;Docentes con dedicación parcial;124
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.4;Personal Técnico, de Gestión y de Administración y Servicios;1.4;NPASUNIV;Personal de Administración y Servicios;148
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.5;Personas usuarias externas registradas;1.5;NUSUARIOEXT;Usuarios externos registrados;0
2020;44;Mondragon Unibertsitatea;1;Personas usuarias;1.6;Personas usuarias consorciadas;1.6;NUSUCONSORC;Usuarios Consorciados;0
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1;NPLANTILLATOTAL;Plantilla total (a jornada completa);13.5
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1;NBIBPROFESIONAL;Bibliotecarios;9
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2;NAUXIBIB;Auxiliares de biblioteca;0
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3;NBECAEST;Estudiantes becarios y asimilados;4
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4;NPERSESP;Personal especializado;0
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5;NPERSADMIN;Personal administrativo;0.5
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.2;Cursos de formación;2.2.1;NCURSOSFORM;Número de cursos recibidos por el personal de la biblioteca;94
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.2;Cursos de formación;2.2.2;NASISTCURSO;Número de asistentes;8.5
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.2;Cursos de formación;2.2.3;NCURSIMPART;Número de cursos impartidos;0
2020;44;Mondragon Unibertsitatea;2;Recursos Humanos;2.2;Cursos de formación;2.2.4;NHORASCURSO;Número de horas de cursos recibidos por el personal;1002
2020;44;Mondragon Unibertsitatea;3;Locales;3.1;Número de bibliotecas;3.1;NBIBLIOS;Número de bibliotecas;5
2020;44;Mondragon Unibertsitatea;3;Locales;3.2;Superficie (metros cuadrados);3.2;NMETROSBIB;Superficie total(m2 construidos);2980
2020;44;Mondragon Unibertsitatea;3;Locales;3.3;Puestos de lectura;3.3;NPUESTOSLECT;Puestos de lectura;642
2020;44;Mondragon Unibertsitatea;3;Locales;3.3;Puestos de lectura;3.3.1;NPUESTOSIND;Puestos individuales;530
2020;44;Mondragon Unibertsitatea;3;Locales;3.3;Puestos de lectura;3.3.2;NSALASCOLECT;Puestos en salas colectivas;0
2020;44;Mondragon Unibertsitatea;3;Locales;3.3;Puestos de lectura;3.3.3;NSALASGRUPO;Puestos en salas para trabajo en grupo;112
2020;44;Mondragon Unibertsitatea;3;Locales;3.3;Puestos de lectura;3.3.4;NPUESTOSDISCAP;Puestos equipados para personas con discapacidad;0
2020;44;Mondragon Unibertsitatea;3;Locales;3.4;Estanterías (metros lineales);3.4;NESTANTES;Estanterías;3584
2020;44;Mondragon Unibertsitatea;3;Locales;3.4;Estanterías (metros lineales);3.4.1;NESTLIBREACC;Estanterías libre acceso;1717
2020;44;Mondragon Unibertsitatea;3;Locales;3.4;Estanterías (metros lineales);3.4.2;NESTDEPOSITO;Estanterías depósito;1867
